Date,Time,Alert ID,Alert Name,Severity,Source Host,Protocol/Port,Destination IP,Executive Summary,Status,Category,Action Taken
01/05/2025,03:31:00 PM,235482936473120289,Malware Beaconing,High,192.168.19.196,TCP port 3389,192.168.12.73,Host 192.168.19.196 shows unauthorized access attempt communication with 192.168.12.73 over TCP port 3389. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/15/2025,04:12:00 AM,359550079603988221,Anomalous SSH Activity,Low,192.168.11.45,ICMP port 8080,192.168.26.125,Host 192.168.11.45 shows data exfiltration pattern communication with 192.168.26.125 over ICMP port 8080. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked
01/10/2025,05:01:00 AM,211147918748504718,Suspicious DNS Query,Medium,192.168.27.55,UDP port 53,192.168.6.32,Host 192.168.27.55 shows uda - trojan horse traffic communication with 192.168.6.32 over UDP port 53. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
01/15/2025,05:52:00 AM,729950595420964592,Brute Force Attempt,Low,192.168.1.245,ICMP port 3389,192.168.19.96,Host 192.168.1.245 shows unauthorized access attempt communication with 192.168.19.96 over ICMP port 3389. Unauthorized access attempt detected.,Legitimate,Policy Violation,Escalated
01/16/2025,10:20:00 AM,931003625593516800,Unauthorized Access Attempt,Low,192.168.1.206,ICMP port 22,192.168.19.155,Host 192.168.1.206 shows uda - trojan horse traffic communication with 192.168.19.155 over ICMP port 22. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/23/2025,02:21:00 AM,883044324080470971,Anomalous SSH Activity,Low,192.168.15.59,ICMP port 8080,192.168.25.1,Host 192.168.15.59 shows suspicious dns query communication with 192.168.25.1 over ICMP port 8080. ,Legitimate,Benign Activity,No Action Required
01/07/2025,04:18:00 AM,699128309611981388,Anomalous SSH Activity,Medium,192.168.21.146,TCP port 3389,192.168.6.224,Host 192.168.21.146 shows anomalous ssh activity communication with 192.168.6.224 over TCP port 3389. ,Malicious,Policy Violation,Escalated
01/13/2025,06:58:00 AM,709020832188892647,Data Exfiltration Pattern,Medium,192.168.3.156,TCP port 5900,192.168.30.236,Host 192.168.3.156 shows anomalous ssh activity communication with 192.168.30.236 over TCP port 5900. ,Malicious,Policy Violation,Escalated
01/08/2025,06:10:00 PM,558076723664978356,Data Exfiltration Pattern,Medium,192.168.30.212,ICMP port 80,192.168.23.63,Host 192.168.30.212 shows malware beaconing communication with 192.168.23.63 over ICMP port 80. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
01/23/2025,03:00:00 PM,253570621455828599,Anomalous SSH Activity,Medium,192.168.8.234,ICMP port 5900,192.168.19.48,Host 192.168.8.234 shows suspicious dns query communication with 192.168.19.48 over ICMP port 5900. ,Malicious,False Positive,Closed
01/19/2025,04:45:00 AM,181141221117466076,Data Exfiltration Pattern,Medium,192.168.30.229,ICMP port 3389,192.168.14.177,Host 192.168.30.229 shows data exfiltration pattern communication with 192.168.14.177 over ICMP port 3389. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated
01/09/2025,08:06:00 AM,449385418383092291,Anomalous SSH Activity,Critical,192.168.25.23,UDP port 80,192.168.14.17,Host 192.168.25.23 shows unauthorized access attempt communication with 192.168.14.17 over UDP port 80. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/12/2025,09:04:00 AM,901527712944406512,Port Scan Detected,Low,192.168.28.34,UDP port 53,192.168.28.183,Host 192.168.28.34 shows brute force attempt communication with 192.168.28.183 over UDP port 53. Brute force behavior observed.,Legitimate,Reconnaissance,Investigated
01/16/2025,03:35:00 AM,388084249643439953,Suspicious DNS Query,Medium,192.168.9.200,ICMP port 8080,192.168.11.108,Host 192.168.9.200 shows uda - trojan horse traffic communication with 192.168.11.108 over ICMP port 8080. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
02/01/2025,08:15:00 PM,892081411465658007,UDA - Trojan Horse Traffic,Critical,192.168.16.130,ICMP port 3389,192.168.19.135,Host 192.168.16.130 shows unauthorized access attempt communication with 192.168.19.135 over ICMP port 3389. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
02/04/2025,03:00:00 AM,661717737110641787,Brute Force Attempt,Critical,192.168.20.93,TCP port 443,192.168.17.201,Host 192.168.20.93 shows port scan detected communication with 192.168.17.201 over TCP port 443. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/01/2025,06:52:00 PM,301697749083676605,Port Scan Detected,Medium,192.168.21.154,UDP port 1492,192.168.6.229,Host 192.168.21.154 shows unauthorized access attempt communication with 192.168.6.229 over UDP port 1492. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/08/2025,01:58:00 AM,407074414707336053,Brute Force Attempt,Medium,192.168.25.246,UDP port 3389,192.168.7.74,Host 192.168.25.246 shows suspicious dns query communication with 192.168.7.74 over UDP port 3389. ,Malicious,False Positive,Closed
01/29/2025,05:57:00 PM,276235100840849926,UDA - Trojan Horse Traffic,High,192.168.21.202,TCP port 443,192.168.26.8,Host 192.168.21.202 shows anomalous ssh activity communication with 192.168.26.8 over TCP port 443. ,Malicious,Policy Violation,Escalated
01/14/2025,08:08:00 AM,889700476830851958,UDA - Trojan Horse Traffic,High,192.168.26.144,UDP port 5900,192.168.5.32,Host 192.168.26.144 shows data exfiltration pattern communication with 192.168.5.32 over UDP port 5900. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked
01/27/2025,10:45:00 PM,323258200788872244,Port Scan Detected,Low,192.168.14.115,ICMP port 53,192.168.26.95,Host 192.168.14.115 shows data exfiltration pattern communication with 192.168.26.95 over ICMP port 53. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated
01/17/2025,02:24:00 AM,679474955349580747,Anomalous SSH Activity,High,192.168.3.235,ICMP port 1492,192.168.19.240,Host 192.168.3.235 shows brute force attempt communication with 192.168.19.240 over ICMP port 1492. Brute force behavior observed.,Malicious,Reconnaissance,Investigated
01/01/2025,10:50:00 AM,124008444322967856,UDA - Trojan Horse Traffic,Critical,192.168.20.114,ICMP port 80,192.168.17.35,Host 192.168.20.114 shows suspicious dns query communication with 192.168.17.35 over ICMP port 80. ,Malicious,False Positive,Closed
01/12/2025,11:27:00 AM,299404215354774874,Brute Force Attempt,Critical,192.168.2.197,TCP port 8080,192.168.25.78,Host 192.168.2.197 shows anomalous ssh activity communication with 192.168.25.78 over TCP port 8080. ,Malicious,Policy Violation,Escalated
01/18/2025,05:26:00 AM,590031713217485220,Suspicious DNS Query,Medium,192.168.12.170,ICMP port 8080,192.168.2.51,Host 192.168.12.170 shows port scan detected communication with 192.168.2.51 over ICMP port 8080. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/05/2025,02:25:00 PM,632253438068399889,Anomalous SSH Activity,Critical,192.168.8.59,ICMP port 80,192.168.20.192,Host 192.168.8.59 shows malware beaconing communication with 192.168.20.192 over ICMP port 80. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
01/20/2025,04:15:00 PM,781511437837709427,Unauthorized Access Attempt,Critical,192.168.17.5,TCP port 5900,192.168.13.125,Host 192.168.17.5 shows brute force attempt communication with 192.168.13.125 over TCP port 5900. Brute force behavior observed.,Malicious,Reconnaissance,Investigated
01/16/2025,12:50:00 PM,215833209691635688,Anomalous SSH Activity,Critical,192.168.16.82,UDP port 80,192.168.2.202,Host 192.168.16.82 shows data exfiltration pattern communication with 192.168.2.202 over UDP port 80. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated
01/24/2025,08:40:00 PM,368745569848711572,Data Exfiltration Pattern,Medium,192.168.28.239,TCP port 1492,192.168.11.78,Host 192.168.28.239 shows malware beaconing communication with 192.168.11.78 over TCP port 1492. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
01/23/2025,09:26:00 AM,874346852027836694,UDA - Trojan Horse Traffic,Medium,192.168.3.135,TCP port 1492,192.168.10.209,Host 192.168.3.135 shows data exfiltration pattern communication with 192.168.10.209 over TCP port 1492. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated
01/20/2025,03:28:00 AM,731809607581441877,Unauthorized Access Attempt,Low,192.168.29.213,UDP port 80,192.168.19.30,Host 192.168.29.213 shows anomalous ssh activity communication with 192.168.19.30 over UDP port 80. ,Legitimate,Policy Violation,Escalated
01/10/2025,06:11:00 PM,136480791224246964,UDA - Trojan Horse Traffic,High,192.168.17.91,TCP port 1492,192.168.17.179,Host 192.168.17.91 shows uda - trojan horse traffic communication with 192.168.17.179 over TCP port 1492. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
01/19/2025,08:06:00 PM,888646009586704587,Data Exfiltration Pattern,Medium,192.168.14.22,TCP port 5900,192.168.5.80,Host 192.168.14.22 shows malware beaconing communication with 192.168.5.80 over TCP port 5900. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/21/2025,09:39:00 PM,848464412242322798,Suspicious DNS Query,Medium,192.168.26.164,ICMP port 443,192.168.18.197,Host 192.168.26.164 shows unauthorized access attempt communication with 192.168.18.197 over ICMP port 443. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/14/2025,06:17:00 AM,178700157536985857,Malware Beaconing,Low,192.168.4.10,UDP port 5900,192.168.4.110,Host 192.168.4.10 shows uda - trojan horse traffic communication with 192.168.4.110 over UDP port 5900. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
02/02/2025,03:43:00 AM,593648970989228308,Port Scan Detected,High,192.168.15.157,ICMP port 443,192.168.9.154,Host 192.168.15.157 shows suspicious dns query communication with 192.168.9.154 over ICMP port 443. ,Malicious,False Positive,Closed
01/21/2025,09:12:00 AM,144779032440016563,UDA - Trojan Horse Traffic,Critical,192.168.24.128,TCP port 8080,192.168.30.231,Host 192.168.24.128 shows unauthorized access attempt communication with 192.168.30.231 over TCP port 8080. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/23/2025,07:22:00 AM,534325481905064552,UDA - Trojan Horse Traffic,High,192.168.6.11,UDP port 53,192.168.16.63,Host 192.168.6.11 shows data exfiltration pattern communication with 192.168.16.63 over UDP port 53. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated
01/15/2025,09:37:00 AM,530750913152283115,Malware Beaconing,Medium,192.168.10.38,ICMP port 1492,192.168.20.127,Host 192.168.10.38 shows malware beaconing communication with 192.168.20.127 over ICMP port 1492. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/27/2025,07:07:00 AM,590006045996581780,UDA - Trojan Horse Traffic,Medium,192.168.1.165,ICMP port 80,192.168.14.221,Host 192.168.1.165 shows unauthorized access attempt communication with 192.168.14.221 over ICMP port 80. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/27/2025,10:15:00 AM,164872688588647647,Suspicious DNS Query,Medium,192.168.30.53,UDP port 443,192.168.8.108,Host 192.168.30.53 shows data exfiltration pattern communication with 192.168.8.108 over UDP port 443. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked
01/27/2025,12:46:00 AM,937965040157807625,Suspicious DNS Query,High,192.168.10.22,UDP port 22,192.168.4.128,Host 192.168.10.22 shows brute force attempt communication with 192.168.4.128 over UDP port 22. Brute force behavior observed.,Malicious,Reconnaissance,Investigated
02/03/2025,08:21:00 PM,643387059681838869,Data Exfiltration Pattern,Medium,192.168.9.202,ICMP port 53,192.168.18.13,Host 192.168.9.202 shows suspicious dns query communication with 192.168.18.13 over ICMP port 53. ,Malicious,False Positive,Closed
01/04/2025,06:55:00 AM,600344557436245188,Brute Force Attempt,High,192.168.19.44,ICMP port 1492,192.168.1.35,Host 192.168.19.44 shows brute force attempt communication with 192.168.1.35 over ICMP port 1492. Brute force behavior observed.,Malicious,Reconnaissance,Investigated
01/02/2025,06:15:00 PM,321452849979650054,Data Exfiltration Pattern,High,192.168.12.239,UDP port 5900,192.168.2.248,Host 192.168.12.239 shows uda - trojan horse traffic communication with 192.168.2.248 over UDP port 5900. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
01/20/2025,04:09:00 PM,913488817090617555,Suspicious DNS Query,Critical,192.168.3.103,ICMP port 53,192.168.26.4,Host 192.168.3.103 shows port scan detected communication with 192.168.26.4 over ICMP port 53. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/30/2025,04:40:00 AM,574036096925590706,Port Scan Detected,Low,192.168.29.240,TCP port 443,192.168.13.182,Host 192.168.29.240 shows malware beaconing communication with 192.168.13.182 over TCP port 443. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
02/01/2025,07:54:00 AM,431116257104356455,Unauthorized Access Attempt,High,192.168.23.250,UDP port 80,192.168.6.168,Host 192.168.23.250 shows uda - trojan horse traffic communication with 192.168.6.168 over UDP port 80. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
01/11/2025,05:04:00 AM,204772481064389132,Brute Force Attempt,Low,192.168.18.28,UDP port 53,192.168.10.231,Host 192.168.18.28 shows brute force attempt communication with 192.168.10.231 over UDP port 53. Brute force behavior observed.,Legitimate,Reconnaissance,Investigated
02/03/2025,07:26:00 PM,108856178779880399,Unauthorized Access Attempt,Low,192.168.30.202,ICMP port 5900,192.168.19.50,Host 192.168.30.202 shows data exfiltration pattern communication with 192.168.19.50 over ICMP port 5900. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked
01/09/2025,02:26:00 PM,468154788757646678,Port Scan Detected,Medium,192.168.22.9,ICMP port 443,192.168.15.30,Host 192.168.22.9 shows suspicious dns query communication with 192.168.15.30 over ICMP port 443. ,Malicious,False Positive,Closed
01/23/2025,10:46:00 PM,212473225687696515,Suspicious DNS Query,High,192.168.7.152,TCP port 8080,192.168.8.233,Host 192.168.7.152 shows port scan detected communication with 192.168.8.233 over TCP port 8080. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/16/2025,12:39:00 PM,241234020865173397,Brute Force Attempt,Medium,192.168.23.160,TCP port 53,192.168.1.171,Host 192.168.23.160 shows unauthorized access attempt communication with 192.168.1.171 over TCP port 53. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/16/2025,07:49:00 AM,234480615218028438,Unauthorized Access Attempt,Critical,192.168.7.202,UDP port 22,192.168.5.87,Host 192.168.7.202 shows brute force attempt communication with 192.168.5.87 over UDP port 22. Brute force behavior observed.,Malicious,Reconnaissance,Investigated
01/11/2025,02:30:00 PM,457854866644152840,Unauthorized Access Attempt,Medium,192.168.11.122,TCP port 1492,192.168.24.173,Host 192.168.11.122 shows port scan detected communication with 192.168.24.173 over TCP port 1492. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
