Alert Name,Severity,Executive Summary,Status,Category,Action Taken,Hour,Minute,DayOfWeek,IsWeekend,Protocol,Port,Src_Private,Dst_Private,Same_Subnet,keyword_count,has_malware_kw,has_recon_kw,has_policy_kw,severity_ordinal,port_num,high_risk_port,off_hours,flow_count,bytes_transferred,duration_sec
Malware Beaconing,Medium,Host 192.168.29.179 shows unauthorized access attempt communication with 192.168.2.195 over ICMP port 53. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,20,37,0,0,ICMP,53,1,1,0,3,0,0,1,1,53,0,0,0,0,0
Anomalous SSH Activity,Critical,Host 192.168.19.70 shows uda - trojan horse traffic communication with 192.168.19.170 over ICMP port 3389. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,1,30,2,0,ICMP,3389,1,1,1,3,1,0,0,3,3389,1,1,0,0,0
Brute Force Attempt,Medium,Host 192.168.14.214 shows brute force attempt communication with 192.168.2.13 over TCP port 1492. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,0,56,6,1,TCP,1492,1,1,0,1,0,1,0,1,1492,1,1,0,0,0
UDA - Trojan Horse Traffic,High,Host 192.168.2.253 shows data exfiltration pattern communication with 192.168.15.89 over TCP port 8080. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked,3,11,1,0,TCP,8080,1,1,0,1,1,0,0,2,8080,0,1,0,0,0
Suspicious DNS Query,High,Host 192.168.23.194 shows port scan detected communication with 192.168.19.5 over ICMP port 8080. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated,6,10,3,0,ICMP,8080,1,1,0,3,0,1,0,2,8080,0,0,0,0,0
Malware Beaconing,Critical,Host 192.168.1.241 shows anomalous ssh activity communication with 192.168.4.22 over UDP port 22. ,Malicious,Policy Violation,Escalated,8,47,4,0,UDP,22,1,1,0,1,0,0,1,3,22,1,0,0,0,0
Anomalous SSH Activity,Critical,Host 192.168.28.201 shows suspicious dns query communication with 192.168.29.92 over TCP port 8080. ,Malicious,False Positive,Closed,10,35,2,0,TCP,8080,1,1,0,0,0,0,0,3,8080,0,0,0,0,0
UDA - Trojan Horse Traffic,Critical,Host 192.168.10.198 shows data exfiltration pattern communication with 192.168.27.235 over ICMP port 443. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked,2,39,0,0,ICMP,443,1,1,0,1,1,0,0,3,443,0,1,0,0,0
Anomalous SSH Activity,Low,Host 192.168.13.23 shows malware beaconing communication with 192.168.24.217 over UDP port 8080. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,13,13,6,1,UDP,8080,1,1,0,3,1,0,0,0,8080,0,0,0,0,0
Unauthorized Access Attempt,Low,Host 192.168.21.188 shows unauthorized access attempt communication with 192.168.23.194 over TCP port 53. Unauthorized access attempt detected.,Legitimate,Policy Violation,Escalated,19,44,2,0,TCP,53,1,1,0,3,0,0,1,0,53,0,0,0,0,0
Brute Force Attempt,High,Host 192.168.26.148 shows data exfiltration pattern communication with 192.168.22.71 over TCP port 3389. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked,10,34,1,0,TCP,3389,1,1,0,1,1,0,0,2,3389,1,0,0,0,0
Unauthorized Access Attempt,Medium,Host 192.168.8.252 shows unauthorized access attempt communication with 192.168.9.194 over UDP port 1492. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,20,49,4,0,UDP,1492,1,1,0,3,0,0,1,1,1492,1,0,0,0,0
Unauthorized Access Attempt,Medium,Host 192.168.21.68 shows anomalous ssh activity communication with 192.168.8.17 over ICMP port 80. ,Malicious,Policy Violation,Escalated,14,16,6,1,ICMP,80,1,1,0,1,0,0,1,1,80,0,0,0,0,0
Suspicious DNS Query,Medium,Host 192.168.13.60 shows malware beaconing communication with 192.168.13.119 over UDP port 8080. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,6,25,2,0,UDP,8080,1,1,1,3,1,0,0,1,8080,0,0,0,0,0
Unauthorized Access Attempt,Critical,Host 192.168.10.224 shows uda - trojan horse traffic communication with 192.168.2.121 over TCP port 53. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,0,44,3,0,TCP,53,1,1,0,3,1,0,0,3,53,0,1,0,0,0
Suspicious DNS Query,High,Host 192.168.30.185 shows anomalous ssh activity communication with 192.168.23.45 over ICMP port 53. ,Malicious,Policy Violation,Escalated,15,46,1,0,ICMP,53,1,1,0,1,0,0,1,2,53,0,0,0,0,0
Malware Beaconing,Low,Host 192.168.5.23 shows unauthorized access attempt communication with 192.168.26.20 over UDP port 1492. Unauthorized access attempt detected.,Legitimate,Policy Violation,Escalated,2,4,1,0,UDP,1492,1,1,0,3,0,0,1,0,1492,1,1,0,0,0
Malware Beaconing,Critical,Host 192.168.11.199 shows uda - trojan horse traffic communication with 192.168.26.51 over ICMP port 8080. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,23,47,1,0,ICMP,8080,1,1,0,3,1,0,0,3,8080,0,0,0,0,0
Data Exfiltration Pattern,Low,Host 192.168.14.85 shows data exfiltration pattern communication with 192.168.5.138 over ICMP port 1492. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated,8,41,3,0,ICMP,1492,1,1,0,1,1,0,0,0,1492,1,0,0,0,0
Suspicious DNS Query,Medium,Host 192.168.17.230 shows port scan detected communication with 192.168.20.253 over ICMP port 443. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated,12,39,4,0,ICMP,443,1,1,0,3,0,1,0,1,443,0,0,0,0,0
Port Scan Detected,High,Host 192.168.16.130 shows uda - trojan horse traffic communication with 192.168.27.4 over TCP port 22. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,13,44,6,1,TCP,22,1,1,0,3,1,0,0,2,22,1,0,0,0,0
Brute Force Attempt,Critical,Host 192.168.13.53 shows data exfiltration pattern communication with 192.168.24.94 over TCP port 1492. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked,18,18,0,0,TCP,1492,1,1,0,1,1,0,0,3,1492,1,0,0,0,0
Suspicious DNS Query,High,Host 192.168.18.27 shows uda - trojan horse traffic communication with 192.168.3.185 over UDP port 5900. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,15,6,4,0,UDP,5900,1,1,0,3,1,0,0,2,5900,1,0,0,0,0
Unauthorized Access Attempt,Medium,Host 192.168.21.33 shows data exfiltration pattern communication with 192.168.5.144 over ICMP port 1492. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked,12,28,4,0,ICMP,1492,1,1,0,1,1,0,0,1,1492,1,0,0,0,0
UDA - Trojan Horse Traffic,High,Host 192.168.6.39 shows anomalous ssh activity communication with 192.168.30.6 over UDP port 3389. ,Malicious,Policy Violation,Escalated,15,52,1,0,UDP,3389,1,1,0,1,0,0,1,2,3389,1,0,0,0,0
Anomalous SSH Activity,Critical,Host 192.168.13.184 shows brute force attempt communication with 192.168.21.248 over ICMP port 3389. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,19,35,6,1,ICMP,3389,1,1,0,1,0,1,0,3,3389,1,0,0,0,0
UDA - Trojan Horse Traffic,Medium,Host 192.168.14.167 shows anomalous ssh activity communication with 192.168.3.16 over UDP port 3389. ,Malicious,Policy Violation,Escalated,1,9,3,0,UDP,3389,1,1,0,1,0,0,1,1,3389,1,1,0,0,0
Port Scan Detected,Medium,Host 192.168.13.50 shows brute force attempt communication with 192.168.26.114 over UDP port 53. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,1,43,1,0,UDP,53,1,1,0,1,0,1,0,1,53,0,1,0,0,0
Malware Beaconing,Critical,Host 192.168.11.74 shows data exfiltration pattern communication with 192.168.27.67 over UDP port 80. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked,20,39,5,1,UDP,80,1,1,0,1,1,0,0,3,80,0,0,0,0,0
Port Scan Detected,High,Host 192.168.2.37 shows malware beaconing communication with 192.168.11.21 over TCP port 22. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,13,8,6,1,TCP,22,1,1,0,3,1,0,0,2,22,1,0,0,0,0
Suspicious DNS Query,Medium,Host 192.168.23.167 shows brute force attempt communication with 192.168.21.2 over UDP port 8080. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,1,56,2,0,UDP,8080,1,1,0,1,0,1,0,1,8080,0,1,0,0,0
UDA - Trojan Horse Traffic,Low,Host 192.168.22.117 shows uda - trojan horse traffic communication with 192.168.22.209 over TCP port 8080. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,7,28,1,0,TCP,8080,1,1,1,3,1,0,0,0,8080,0,0,0,0,0
Data Exfiltration Pattern,Critical,Host 192.168.9.56 shows malware beaconing communication with 192.168.3.97 over UDP port 443. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,18,44,0,0,UDP,443,1,1,0,3,1,0,0,3,443,0,0,0,0,0
Data Exfiltration Pattern,Critical,Host 192.168.23.30 shows suspicious dns query communication with 192.168.1.96 over UDP port 8080. ,Malicious,False Positive,Closed,20,56,2,0,UDP,8080,1,1,0,0,0,0,0,3,8080,0,0,0,0,0
Port Scan Detected,High,Host 192.168.27.118 shows suspicious dns query communication with 192.168.29.197 over TCP port 22. ,Malicious,False Positive,Closed,8,12,5,1,TCP,22,1,1,0,0,0,0,0,2,22,1,0,0,0,0
Malware Beaconing,Critical,Host 192.168.28.118 shows malware beaconing communication with 192.168.28.185 over ICMP port 22. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,18,44,4,0,ICMP,22,1,1,1,3,1,0,0,3,22,1,0,0,0,0
Unauthorized Access Attempt,Critical,Host 192.168.19.158 shows port scan detected communication with 192.168.23.42 over TCP port 5900. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated,10,14,6,1,TCP,5900,1,1,0,3,0,1,0,3,5900,1,0,0,0,0
Port Scan Detected,High,Host 192.168.25.69 shows brute force attempt communication with 192.168.28.40 over ICMP port 3389. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,13,15,6,1,ICMP,3389,1,1,0,1,0,1,0,2,3389,1,0,0,0,0
Unauthorized Access Attempt,Medium,Host 192.168.19.26 shows suspicious dns query communication with 192.168.1.189 over ICMP port 5900. ,Malicious,False Positive,Closed,1,57,3,0,ICMP,5900,1,1,0,0,0,0,0,1,5900,1,1,0,0,0
Data Exfiltration Pattern,Medium,Host 192.168.7.136 shows uda - trojan horse traffic communication with 192.168.3.77 over TCP port 3389. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,3,52,5,1,TCP,3389,1,1,0,3,1,0,0,1,3389,1,1,0,0,0
Data Exfiltration Pattern,Critical,Host 192.168.7.236 shows anomalous ssh activity communication with 192.168.21.148 over ICMP port 80. ,Malicious,Policy Violation,Escalated,4,51,0,0,ICMP,80,1,1,0,1,0,0,1,3,80,0,1,0,0,0
Data Exfiltration Pattern,Critical,Host 192.168.22.61 shows suspicious dns query communication with 192.168.8.194 over TCP port 443. ,Malicious,False Positive,Closed,10,12,6,1,TCP,443,1,1,0,0,0,0,0,3,443,0,0,0,0,0
Suspicious DNS Query,Medium,Host 192.168.7.56 shows malware beaconing communication with 192.168.3.63 over TCP port 22. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,16,25,2,0,TCP,22,1,1,0,3,1,0,0,1,22,1,0,0,0,0
Brute Force Attempt,Critical,Host 192.168.8.21 shows unauthorized access attempt communication with 192.168.16.187 over UDP port 5900. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,5,7,2,0,UDP,5900,1,1,0,3,0,0,1,3,5900,1,1,0,0,0
Malware Beaconing,High,Host 192.168.1.162 shows unauthorized access attempt communication with 192.168.21.238 over ICMP port 8080. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,17,7,4,0,ICMP,8080,1,1,0,3,0,0,1,2,8080,0,0,0,0,0
Brute Force Attempt,High,Host 192.168.1.189 shows suspicious dns query communication with 192.168.15.247 over ICMP port 22. ,Malicious,False Positive,Closed,3,43,5,1,ICMP,22,1,1,0,0,0,0,0,2,22,1,1,0,0,0
Anomalous SSH Activity,Medium,Host 192.168.17.84 shows brute force attempt communication with 192.168.2.81 over TCP port 1492. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,21,6,6,1,TCP,1492,1,1,0,1,0,1,0,1,1492,1,0,0,0,0
Malware Beaconing,Medium,Host 192.168.25.175 shows unauthorized access attempt communication with 192.168.1.27 over ICMP port 1492. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,9,18,0,0,ICMP,1492,1,1,0,3,0,0,1,1,1492,1,0,0,0,0
UDA - Trojan Horse Traffic,Medium,Host 192.168.8.247 shows port scan detected communication with 192.168.23.23 over ICMP port 22. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated,18,28,3,0,ICMP,22,1,1,0,3,0,1,0,1,22,1,0,0,0,0
UDA - Trojan Horse Traffic,Low,Host 192.168.30.96 shows unauthorized access attempt communication with 192.168.16.190 over ICMP port 22. Unauthorized access attempt detected.,Legitimate,Policy Violation,Escalated,19,18,0,0,ICMP,22,1,1,0,3,0,0,1,0,22,1,0,0,0,0
Malware Beaconing,Critical,Host 192.168.13.114 shows unauthorized access attempt communication with 192.168.9.99 over ICMP port 5900. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,4,37,5,1,ICMP,5900,1,1,0,3,0,0,1,3,5900,1,1,0,0,0
Anomalous SSH Activity,Critical,Host 192.168.6.170 shows data exfiltration pattern communication with 192.168.3.133 over ICMP port 1492. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked,17,58,5,1,ICMP,1492,1,1,0,1,1,0,0,3,1492,1,0,0,0,0
Data Exfiltration Pattern,Low,Host 192.168.17.60 shows uda - trojan horse traffic communication with 192.168.1.2 over TCP port 5900. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,4,31,2,0,TCP,5900,1,1,0,3,1,0,0,0,5900,1,1,0,0,0
Malware Beaconing,Critical,Host 192.168.9.161 shows unauthorized access attempt communication with 192.168.5.178 over UDP port 443. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,20,54,2,0,UDP,443,1,1,0,3,0,0,1,3,443,0,0,0,0,0
Anomalous SSH Activity,Low,Host 192.168.5.9 shows uda - trojan horse traffic communication with 192.168.28.197 over ICMP port 3389. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,18,53,4,0,ICMP,3389,1,1,0,3,1,0,0,0,3389,1,0,0,0,0
Malware Beaconing,Medium,Host 192.168.14.113 shows brute force attempt communication with 192.168.20.126 over ICMP port 3389. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,1,6,4,0,ICMP,3389,1,1,0,1,0,1,0,1,3389,1,1,0,0,0
Port Scan Detected,High,Host 192.168.29.234 shows data exfiltration pattern communication with 192.168.11.50 over ICMP port 53. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated,7,30,2,0,ICMP,53,1,1,0,1,1,0,0,2,53,0,0,0,0,0
UDA - Trojan Horse Traffic,Medium,Host 192.168.22.113 shows unauthorized access attempt communication with 192.168.10.100 over UDP port 1492. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,20,14,1,0,UDP,1492,1,1,0,3,0,0,1,1,1492,1,0,0,0,0
UDA - Trojan Horse Traffic,Medium,Host 192.168.28.104 shows malware beaconing communication with 192.168.16.106 over TCP port 53. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,12,2,1,0,TCP,53,1,1,0,3,1,0,0,1,53,0,0,0,0,0
Suspicious DNS Query,Medium,Host 192.168.5.136 shows brute force attempt communication with 192.168.26.21 over UDP port 1492. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,11,15,2,0,UDP,1492,1,1,0,1,0,1,0,1,1492,1,0,0,0,0
Suspicious DNS Query,Low,Host 192.168.15.109 shows suspicious dns query communication with 192.168.25.131 over ICMP port 22. ,Legitimate,Benign Activity,No Action Required,22,26,1,0,ICMP,22,1,1,0,0,0,0,0,0,22,1,0,0,0,0
Unauthorized Access Attempt,Critical,Host 192.168.3.13 shows suspicious dns query communication with 192.168.3.196 over ICMP port 22. ,Malicious,False Positive,Closed,3,54,6,1,ICMP,22,1,1,1,0,0,0,0,3,22,1,1,0,0,0
Brute Force Attempt,Critical,Host 192.168.27.81 shows data exfiltration pattern communication with 192.168.2.207 over TCP port 80. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated,18,37,5,1,TCP,80,1,1,0,1,1,0,0,3,80,0,0,0,0,0
Brute Force Attempt,High,Host 192.168.9.41 shows brute force attempt communication with 192.168.21.131 over TCP port 1492. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,6,35,2,0,TCP,1492,1,1,0,1,0,1,0,2,1492,1,0,0,0,0
Brute Force Attempt,High,Host 192.168.25.223 shows brute force attempt communication with 192.168.27.174 over TCP port 443. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,1,54,4,0,TCP,443,1,1,0,1,0,1,0,2,443,0,1,0,0,0
Unauthorized Access Attempt,High,Host 192.168.24.87 shows uda - trojan horse traffic communication with 192.168.16.90 over TCP port 53. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,15,6,4,0,TCP,53,1,1,0,3,1,0,0,2,53,0,0,0,0,0
Brute Force Attempt,Low,Host 192.168.16.140 shows uda - trojan horse traffic communication with 192.168.19.149 over ICMP port 1492. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,6,18,2,0,ICMP,1492,1,1,0,3,1,0,0,0,1492,1,0,0,0,0
Brute Force Attempt,High,Host 192.168.28.196 shows malware beaconing communication with 192.168.26.139 over ICMP port 1492. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,10,52,0,0,ICMP,1492,1,1,0,3,1,0,0,2,1492,1,0,0,0,0
Suspicious DNS Query,High,Host 192.168.21.200 shows suspicious dns query communication with 192.168.20.186 over ICMP port 80. ,Malicious,False Positive,Closed,16,38,4,0,ICMP,80,1,1,0,0,0,0,0,2,80,0,0,0,0,0
Unauthorized Access Attempt,Medium,Host 192.168.11.16 shows brute force attempt communication with 192.168.8.11 over TCP port 3389. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,22,27,1,0,TCP,3389,1,1,0,1,0,1,0,1,3389,1,0,0,0,0
Port Scan Detected,Low,Host 192.168.11.113 shows port scan detected communication with 192.168.8.149 over ICMP port 80. Multiple scanning attempts observed.,Legitimate,Reconnaissance,Investigated,3,46,5,1,ICMP,80,1,1,0,3,0,1,0,0,80,0,1,0,0,0
Anomalous SSH Activity,High,Host 192.168.3.13 shows malware beaconing communication with 192.168.20.32 over TCP port 22. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,4,42,2,0,TCP,22,1,1,0,3,1,0,0,2,22,1,1,0,0,0
Brute Force Attempt,Medium,Host 192.168.21.69 shows uda - trojan horse traffic communication with 192.168.30.8 over ICMP port 80. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,10,12,4,0,ICMP,80,1,1,0,3,1,0,0,1,80,0,0,0,0,0
Anomalous SSH Activity,Critical,Host 192.168.7.105 shows data exfiltration pattern communication with 192.168.25.147 over ICMP port 1492. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated,23,13,5,1,ICMP,1492,1,1,0,1,1,0,0,3,1492,1,0,0,0,0
UDA - Trojan Horse Traffic,High,Host 192.168.3.165 shows malware beaconing communication with 192.168.1.89 over ICMP port 8080. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,13,57,1,0,ICMP,8080,1,1,0,3,1,0,0,2,8080,0,0,0,0,0
Unauthorized Access Attempt,Critical,Host 192.168.22.41 shows data exfiltration pattern communication with 192.168.11.79 over TCP port 8080. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated,21,18,4,0,TCP,8080,1,1,0,1,1,0,0,3,8080,0,0,0,0,0
Port Scan Detected,High,Host 192.168.14.165 shows uda - trojan horse traffic communication with 192.168.14.138 over TCP port 3389. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,23,36,1,0,TCP,3389,1,1,1,3,1,0,0,2,3389,1,0,0,0,0
Data Exfiltration Pattern,Critical,Host 192.168.5.210 shows unauthorized access attempt communication with 192.168.14.119 over ICMP port 3389. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,0,2,3,0,ICMP,3389,1,1,0,3,0,0,1,3,3389,1,1,0,0,0
